15_day_return
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.00840462885593074
-0.0044668842823072374
-0.005310063309747148
-0.004679213247013259
-0.006824284613627496
-0.00432416308558059
-0.004656694252572979
-0.00033527814570111225
-0.0027216929934423817
-0.0007219069478782147
-0.0013313974491263592
-0.0016225465150929708
0.0016198822371635835
0.0002819949666290622
-0.0020350239221749167
-0.0009812429183506666
-0.0019480382026771936
-0.0024561791626134255
-0.005063986623301542
-0.004619314226553484
-0.0050846632369951905
-0.002729290007162044
-0.004809216801811567
-0.004434433873044541
-0.0046402694474169115
-0.004823708954064809
-0.0033851698040939793
-0.006365413130952513
-0.009897433872869787
-0.006091990755301868
-0.00864526406143562
-0.006944929085534568
-0.005246292109734818
-0.0027814284771100484
-0.00398150840774425
-0.004015916751335835
-0.0050655874511962296
-0.004638671874999223
-0.0020202505972769513
-0.004343996708229603
-0.004758242500244814
-0.004336540164989189
-0.0015440280382748028
0.00074709674945872
-0.0006724045279243862
0.001466295647368221
0.000962700281178952
-0.00038083456404547356
-0.0014714193880089876
-0.0031406214181475267
-0.0037953139794217883
-0.0022121441169073996
-0.0018888793560358774
-0.0026692113855109056
0.00036367395807213043
0.0022341774993812624
0.0013735393967142517
-0.00010184924126788175
0.0033535246685099107
0.00036728249137785163
-0.0018356636117826675
-0.0034839373540291874
-0.0022606270507570247
-0.0018546783646966603
0.001802389941684135
0.002148074381967957
-0.0006014437157515484
-0.0015447170321636339
-0.00034927460624389894
-0.0018594935539670843
-0.004457068439323031
-0.00760603537832405
-0.00454977054604333
-0.007764032489631978
-0.0054048521400047456
-0.004799819084337242
-0.0033694160678401364
-0.006516909278849736
-0.005580298739093159
-0.00536917446376628
-0.0047288220473213904
-0.0023910747267319454
-0.002014858630490557
-0.0030330608892434885
0.0013835878724938189
0.005790901411459548
0.00743366651185251
0.004793205852528959
0.0047342607319710295
0.005944327856761689
0.006423622442822907
0.00589022586815624
0.007109842219863438
0.0043223430899688164
0.0031644895792674044
0.002792641496574433
0.00045283457505695957
0.000877324481563635
0.002510513485857957
-0.0018285026561701834
-0.006077122038621652
-0.004041957847195077
-0.004333425603105567
-0.0048377088806674795
-0.007110355170628191
-0.006846581314665867
-0.006743180831076945
-0.0038573405317976484
-0.0018325249512547437
0.00019899516999100086
9.850278187473194e-05
0.002676374209626964
-0.0003156037796661071
0.00023614302804997322
-0.00013092432574057788
0.0016210180398932295
-0.0014137041292828778
-0.0007045129572947895
0.0003910160207092339
0.0018650416107666157
0.0009472745289398343
0.0017536868888152757
0.0007915740811850203
3.1687435300020717e-05
-0.0018336363143169887
